1,0.9,1.1,0.9,1.1
2,0.9,1.1,0.9,1.1
3,0.9,1.1,0.9,1.1
4,0.9,1.1,0.9,1.1
5,0.9,1.1,0.9,1.1
6,0.9,1.1,0.9,1.1
7,0.9,1.1,0.9,1.1
8,0.9,1.1,0.9,1.1
9,0.9,1.1,0.9,1.1
10,0.9,1.1,0.9,1.1
11,0.9,1.1,0.9,1.1
12,0.9,1.1,0.9,1.1
13,0.9,1.1,0.9,1.1
14,0.9,1.1,0.9,1.1
15,0.9,1.1,0.9,1.1
16,0.9,1.1,0.9,1.1
17,0.9,1.1,0.9,1.1
18,0.9,1.1,0.9,1.1
19,0.9,1.1,0.9,1.1
20,0.9,1.1,0.9,1.1
21,0.9,1.1,0.9,1.1
22,0.9,1.1,0.9,1.1
23,0.9,1.1,0.9,1.1
24,0.9,1.1,0.9,1.1
25,0.9,1.1,0.9,1.1
26,0.9,1.1,0.9,1.1
27,0.9,1.1,0.9,1.1
28,0.9,1.1,0.9,1.1
29,0.9,1.1,0.9,1.1
30,0.9,1.1,0.9,1.1
31,0.9,1.1,0.9,1.1
32,0.9,1.1,0.9,1.1
33,0.9,1.1,0.9,1.1
34,0.9,1.1,0.9,1.1
35,0.9,1.1,0.9,1.1
36,0.9,1.1,0.9,1.1
37,0.9,1.1,0.9,1.1
38,0.9,1.1,0.9,1.1
39,0.9,1.1,0.9,1.1
40,0.9,1.1,0.9,1.1
41,0.9,1.1,0.9,1.1
42,0.9,1.1,0.9,1.1
43,0.9,1.1,0.9,1.1
44,0.9,1.1,0.9,1.1
45,0.9,1.1,0.9,1.1
46,0.9,1.1,0.9,1.1
47,0.9,1.1,0.9,1.1
48,0.9,1.1,0.9,1.1
49,0.9,1.1,0.9,1.1
50,0.9,1.1,0.9,1.1
51,0.9,1.1,0.9,1.1
52,0.9,1.1,0.9,1.1
53,0.9,1.1,0.9,1.1
54,0.9,1.1,0.9,1.1
55,0.9,1.1,0.9,1.1
56,0.9,1.1,0.9,1.1
57,0.9,1.1,0.9,1.1
58,0.9,1.1,0.9,1.1
59,0.9,1.1,0.9,1.1
60,0.9,1.1,0.9,1.1
61,0.9,1.1,0.9,1.1
62,0.9,1.1,0.9,1.1
63,0.9,1.1,0.9,1.1
64,0.9,1.1,0.9,1.1
65,0.9,1.1,0.9,1.1
66,0.9,1.1,0.9,1.1
67,0.9,1.1,0.9,1.1
68,0.9,1.1,0.9,1.1
69,0.9,1.1,0.9,1.1
70,0.9,1.1,0.9,1.1
71,0.9,1.1,0.9,1.1
72,0.9,1.1,0.9,1.1
73,0.9,1.1,0.9,1.1
74,0.9,1.1,0.9,1.1
75,0.9,1.1,0.9,1.1
76,0.9,1.1,0.9,1.1
77,0.9,1.1,0.9,1.1
78,0.9,1.1,0.9,1.1
79,0.9,1.1,0.9,1.1
80,0.9,1.1,0.9,1.1
81,0.9,1.1,0.9,1.1
82,0.9,1.1,0.9,1.1
83,0.9,1.1,0.9,1.1
84,0.9,1.1,0.9,1.1
85,0.9,1.1,0.9,1.1
86,0.9,1.1,0.9,1.1
87,0.9,1.1,0.9,1.1
88,0.9,1.1,0.9,1.1
89,0.9,1.1,0.9,1.1
90,0.9,1.1,0.9,1.1
91,0.9,1.1,0.9,1.1
92,0.9,1.1,0.9,1.1
93,0.9,1.1,0.9,1.1
94,0.9,1.1,0.9,1.1
95,0.9,1.1,0.9,1.1
96,0.9,1.1,0.9,1.1
97,0.9,1.1,0.9,1.1
98,0.9,1.1,0.9,1.1
99,0.9,1.1,0.9,1.1
100,0.9,1.1,0.9,1.1
101,0.9,1.1,0.9,1.1
102,0.9,1.1,0.9,1.1
103,0.9,1.1,0.9,1.1
104,0.9,1.1,0.9,1.1
105,0.9,1.1,0.9,1.1
106,0.9,1.1,0.9,1.1
107,0.9,1.1,0.9,1.1
108,0.9,1.1,0.9,1.1
109,0.9,1.1,0.9,1.1
110,0.9,1.1,0.9,1.1
111,0.9,1.1,0.9,1.1
112,0.9,1.1,0.9,1.1
113,0.9,1.1,0.9,1.1
114,0.9,1.1,0.9,1.1
115,0.9,1.1,0.9,1.1
116,0.9,1.1,0.9,1.1
117,0.9,1.1,0.9,1.1
118,0.9,1.1,0.9,1.1
119,0.9,1.1,0.9,1.1
120,0.9,1.1,0.9,1.1
121,0.9,1.1,0.9,1.1
122,0.9,1.1,0.9,1.1
123,0.9,1.1,0.9,1.1
124,0.9,1.1,0.9,1.1
125,0.9,1.1,0.9,1.1
126,0.9,1.1,0.9,1.1
127,0.9,1.1,0.9,1.1
128,0.9,1.1,0.9,1.1
129,0.9,1.1,0.9,1.1
130,0.9,1.1,0.9,1.1
131,0.9,1.1,0.9,1.1
132,0.9,1.1,0.9,1.1
133,0.9,1.1,0.9,1.1
134,0.9,1.1,0.9,1.1
135,0.9,1.1,0.9,1.1
136,0.9,1.1,0.9,1.1
137,0.9,1.1,0.9,1.1
138,0.9,1.1,0.9,1.1
139,0.9,1.1,0.9,1.1
140,0.9,1.1,0.9,1.1
141,0.9,1.1,0.9,1.1
142,0.9,1.1,0.9,1.1
143,0.9,1.1,0.9,1.1
144,0.9,1.1,0.9,1.1
145,0.9,1.1,0.9,1.1
146,0.9,1.1,0.9,1.1
147,0.9,1.1,0.9,1.1
148,0.9,1.1,0.9,1.1
149,0.9,1.1,0.9,1.1
150,0.9,1.1,0.9,1.1
151,0.9,1.1,0.9,1.1
152,0.9,1.1,0.9,1.1
153,0.9,1.1,0.9,1.1
154,0.9,1.1,0.9,1.1
155,0.9,1.1,0.9,1.1
156,0.9,1.1,0.9,1.1
157,0.9,1.1,0.9,1.1
158,0.9,1.1,0.9,1.1
159,0.9,1.1,0.9,1.1
160,0.9,1.1,0.9,1.1
161,0.9,1.1,0.9,1.1
162,0.9,1.1,0.9,1.1
163,0.9,1.1,0.9,1.1
164,0.9,1.1,0.9,1.1
165,0.9,1.1,0.9,1.1
166,0.9,1.1,0.9,1.1
167,0.9,1.1,0.9,1.1
168,0.9,1.1,0.9,1.1
169,0.9,1.1,0.9,1.1
170,0.9,1.1,0.9,1.1
171,0.9,1.1,0.9,1.1
172,0.9,1.1,0.9,1.1
173,0.9,1.1,0.9,1.1
174,0.9,1.1,0.9,1.1
175,0.9,1.1,0.9,1.1
176,0.9,1.1,0.9,1.1
177,0.9,1.1,0.9,1.1
178,0.9,1.1,0.9,1.1
179,0.9,1.1,0.9,1.1
180,0.9,1.1,0.9,1.1
181,0.9,1.1,0.9,1.1
182,0.9,1.1,0.9,1.1
183,0.9,1.1,0.9,1.1
184,0.9,1.1,0.9,1.1
185,0.9,1.1,0.9,1.1
186,0.9,1.1,0.9,1.1
187,0.9,1.1,0.9,1.1
188,0.9,1.1,0.9,1.1
189,0.9,1.1,0.9,1.1
190,0.9,1.1,0.9,1.1
191,0.9,1.1,0.9,1.1
192,0.9,1.1,0.9,1.1
193,0.9,1.1,0.9,1.1
194,0.9,1.1,0.9,1.1
195,0.9,1.1,0.9,1.1
196,0.9,1.1,0.9,1.1
197,0.9,1.1,0.9,1.1
198,0.9,1.1,0.9,1.1
199,0.9,1.1,0.9,1.1
200,0.9,1.1,0.9,1.1
201,0.9,1.1,0.9,1.1
202,0.9,1.1,0.9,1.1
203,0.9,1.1,0.9,1.1
204,0.9,1.1,0.9,1.1
205,0.9,1.1,0.9,1.1
206,0.9,1.1,0.9,1.1
207,0.9,1.1,0.9,1.1
208,0.9,1.1,0.9,1.1
209,0.9,1.1,0.9,1.1
210,0.9,1.1,0.9,1.1
211,0.9,1.1,0.9,1.1
212,0.9,1.1,0.9,1.1
213,0.9,1.1,0.9,1.1
214,0.9,1.1,0.9,1.1
215,0.9,1.1,0.9,1.1
216,0.9,1.1,0.9,1.1
217,0.9,1.1,0.9,1.1
218,0.9,1.1,0.9,1.1
219,0.9,1.1,0.9,1.1
220,0.9,1.1,0.9,1.1
221,0.9,1.1,0.9,1.1
222,0.9,1.1,0.9,1.1
223,0.9,1.1,0.9,1.1
224,0.9,1.1,0.9,1.1
225,0.9,1.1,0.9,1.1
226,0.9,1.1,0.9,1.1
227,0.9,1.1,0.9,1.1
228,0.9,1.1,0.9,1.1
229,0.9,1.1,0.9,1.1
230,0.9,1.1,0.9,1.1
231,0.9,1.1,0.9,1.1
232,0.9,1.1,0.9,1.1
233,0.9,1.1,0.9,1.1
234,0.9,1.1,0.9,1.1
235,0.9,1.1,0.9,1.1
236,0.9,1.1,0.9,1.1
237,0.9,1.1,0.9,1.1
238,0.9,1.1,0.9,1.1
239,0.9,1.1,0.9,1.1
240,0.9,1.1,0.9,1.1
241,0.9,1.1,0.9,1.1
242,0.9,1.1,0.9,1.1
243,0.9,1.1,0.9,1.1
244,0.9,1.1,0.9,1.1
245,0.9,1.1,0.9,1.1
246,0.9,1.1,0.9,1.1
247,0.9,1.1,0.9,1.1
248,0.9,1.1,0.9,1.1
249,0.9,1.1,0.9,1.1
250,0.9,1.1,0.9,1.1
251,0.9,1.1,0.9,1.1
252,0.9,1.1,0.9,1.1
253,0.9,1.1,0.9,1.1
254,0.9,1.1,0.9,1.1
255,0.9,1.1,0.9,1.1
256,0.9,1.1,0.9,1.1
257,0.9,1.1,0.9,1.1
258,0.9,1.1,0.9,1.1
259,0.9,1.1,0.9,1.1
260,0.9,1.1,0.9,1.1
261,0.9,1.1,0.9,1.1
262,0.9,1.1,0.9,1.1
263,0.9,1.1,0.9,1.1
264,0.9,1.1,0.9,1.1
265,0.9,1.1,0.9,1.1
266,0.9,1.1,0.9,1.1
267,0.9,1.1,0.9,1.1
268,0.9,1.1,0.9,1.1
269,0.9,1.1,0.9,1.1
270,0.9,1.1,0.9,1.1
271,0.9,1.1,0.9,1.1
272,0.9,1.1,0.9,1.1
273,0.9,1.1,0.9,1.1
274,0.9,1.1,0.9,1.1
275,0.9,1.1,0.9,1.1
276,0.9,1.1,0.9,1.1
277,0.9,1.1,0.9,1.1
278,0.9,1.1,0.9,1.1
279,0.9,1.1,0.9,1.1
280,0.9,1.1,0.9,1.1
281,0.9,1.1,0.9,1.1
282,0.9,1.1,0.9,1.1
283,0.9,1.1,0.9,1.1
284,0.9,1.1,0.9,1.1
285,0.9,1.1,0.9,1.1
286,0.9,1.1,0.9,1.1
287,0.9,1.1,0.9,1.1
288,0.9,1.1,0.9,1.1
289,0.9,1.1,0.9,1.1
290,0.9,1.1,0.9,1.1
291,0.9,1.1,0.9,1.1
292,0.9,1.1,0.9,1.1
293,0.9,1.1,0.9,1.1
294,0.9,1.1,0.9,1.1
295,0.9,1.1,0.9,1.1
296,0.9,1.1,0.9,1.1
297,0.9,1.1,0.9,1.1
298,0.9,1.1,0.9,1.1
299,0.9,1.1,0.9,1.1
300,0.9,1.1,0.9,1.1
301,0.9,1.1,0.9,1.1
302,0.9,1.1,0.9,1.1
303,0.9,1.1,0.9,1.1
304,0.9,1.1,0.9,1.1
305,0.9,1.1,0.9,1.1
306,0.9,1.1,0.9,1.1
307,0.9,1.1,0.9,1.1
308,0.9,1.1,0.9,1.1
309,0.9,1.1,0.9,1.1
310,0.9,1.1,0.9,1.1
311,0.9,1.1,0.9,1.1
312,0.9,1.1,0.9,1.1
313,0.9,1.1,0.9,1.1
314,0.9,1.1,0.9,1.1
315,0.9,1.1,0.9,1.1
316,0.9,1.1,0.9,1.1
317,0.9,1.1,0.9,1.1
318,0.9,1.1,0.9,1.1
319,0.9,1.1,0.9,1.1
320,0.9,1.1,0.9,1.1
321,0.9,1.1,0.9,1.1
322,0.9,1.1,0.9,1.1
323,0.9,1.1,0.9,1.1
324,0.9,1.1,0.9,1.1
325,0.9,1.1,0.9,1.1
326,0.9,1.1,0.9,1.1
327,0.9,1.1,0.9,1.1
328,0.9,1.1,0.9,1.1
329,0.9,1.1,0.9,1.1
330,0.9,1.1,0.9,1.1
331,0.9,1.1,0.9,1.1
332,0.9,1.1,0.9,1.1
333,0.9,1.1,0.9,1.1
334,0.9,1.1,0.9,1.1
335,0.9,1.1,0.9,1.1
336,0.9,1.1,0.9,1.1
337,0.9,1.1,0.9,1.1
338,0.9,1.1,0.9,1.1
339,0.9,1.1,0.9,1.1
340,0.9,1.1,0.9,1.1
341,0.9,1.1,0.9,1.1
342,0.9,1.1,0.9,1.1
343,0.9,1.1,0.9,1.1
344,0.9,1.1,0.9,1.1
345,0.9,1.1,0.9,1.1
346,0.9,1.1,0.9,1.1
347,0.9,1.1,0.9,1.1
348,0.9,1.1,0.9,1.1
349,0.9,1.1,0.9,1.1
350,0.9,1.1,0.9,1.1
351,0.9,1.1,0.9,1.1
352,0.9,1.1,0.9,1.1
353,0.9,1.1,0.9,1.1
354,0.9,1.1,0.9,1.1
355,0.9,1.1,0.9,1.1
356,0.9,1.1,0.9,1.1
357,0.9,1.1,0.9,1.1
358,0.9,1.1,0.9,1.1
359,0.9,1.1,0.9,1.1
360,0.9,1.1,0.9,1.1
361,0.9,1.1,0.9,1.1
362,0.9,1.1,0.9,1.1
363,0.9,1.1,0.9,1.1
364,0.9,1.1,0.9,1.1
365,0.9,1.1,0.9,1.1
366,0.9,1.1,0.9,1.1
367,0.9,1.1,0.9,1.1
368,0.9,1.1,0.9,1.1
369,0.9,1.1,0.9,1.1
370,0.9,1.1,0.9,1.1
371,0.9,1.1,0.9,1.1
372,0.9,1.1,0.9,1.1
373,0.9,1.1,0.9,1.1
374,0.9,1.1,0.9,1.1
375,0.9,1.1,0.9,1.1
376,0.9,1.1,0.9,1.1
377,0.9,1.1,0.9,1.1
378,0.9,1.1,0.9,1.1
379,0.9,1.1,0.9,1.1
380,0.9,1.1,0.9,1.1
381,0.9,1.1,0.9,1.1
382,0.9,1.1,0.9,1.1
383,0.9,1.1,0.9,1.1
384,0.9,1.1,0.9,1.1
385,0.9,1.1,0.9,1.1
386,0.9,1.1,0.9,1.1
387,0.9,1.1,0.9,1.1
388,0.9,1.1,0.9,1.1
389,0.9,1.1,0.9,1.1
390,0.9,1.1,0.9,1.1
391,0.9,1.1,0.9,1.1
392,0.9,1.1,0.9,1.1
393,0.9,1.1,0.9,1.1
394,0.9,1.1,0.9,1.1
395,0.9,1.1,0.9,1.1
396,0.9,1.1,0.9,1.1
397,0.9,1.1,0.9,1.1
398,0.9,1.1,0.9,1.1
399,0.9,1.1,0.9,1.1
400,0.9,1.1,0.9,1.1
401,0.9,1.1,0.9,1.1
402,0.9,1.1,0.9,1.1
403,0.9,1.1,0.9,1.1
404,0.9,1.1,0.9,1.1
405,0.9,1.1,0.9,1.1
406,0.9,1.1,0.9,1.1
407,0.9,1.1,0.9,1.1
408,0.9,1.1,0.9,1.1
409,0.9,1.1,0.9,1.1
410,0.9,1.1,0.9,1.1
